id,gen_summary,sent,label,lexrank_rank,rouge1_rank,bertscore_rank,attention_rank,perplexity_rank,lexrank,rouge1,bertscore,attention,perplexity
xsum__test__39131595__pegasus-xsum__0,"Visitors from outside the UK could be charged for using the NHS in Wales, the health secretary has said.","Mr Gething warned while the Welsh Government had made ""significant additional commitments"" to the health service from its budget, there would be difficult consequences if austerity continues across the UK.",0,8,2,5,2,9,0.9081600114935503,0.2857142857142857,0.8703230619430542,3.951359510421753,-0.016130447387695312
xsum__test__39131595__pegasus-xsum__0,"Visitors from outside the UK could be charged for using the NHS in Wales, the health secretary has said.","""The challenge will be if we don't see the tide turned back on austerity every single part of the UK health service system will face really awful choices, that I don't think the public will tolerate.""",1,10,5,9,5,5,0.7911178694763497,0.21052631578947367,0.8527567386627197,1.1261341571807861,0.008315682411193848
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".","Partners at Glencairn Medical Practice said it was with ""immense sadness"" that they were resigning from their contract with Ayrshire and Arran Health Board.",2,1,7,1,5,2,1.2007231631520185,0.1,0.8827620148658752,1.3192683458328247,0.23667550086975098
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".",They said it would have been impossible to maintain clinical standards.,0,8,5,6,8,8,0.5626772174066635,0.14814814814814814,0.8602302670478821,0.5390363335609436,-0.04232442378997803
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".",A spokesman for NHS Ayrshire and Arran said GPs in the area were funded according to NHS financial guidance.,2,7,1,0,1,3,0.8537410149562136,0.2857142857142857,0.891734778881073,3.4870054721832275,0.22228360176086426
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".","Partners at the practice, which operates from Kilmaurs and Crosshouse surgeries, said they would hand over running of the service to the board on 1 August.",1,5,6,5,6,1,0.9956528802493805,0.14285714285714285,0.8609586358070374,1.1015663146972656,0.2770874500274658
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".","A statement on their website said: ""For some time now, the practice has been experiencing the UK-wide staffing and workload pressures that are now nationally recognised to be affecting General Practice.",0,4,2,7,2,6,1.06070430482091,0.16666666666666666,0.856830894947052,3.292567729949951,0.05144679546356201
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".","""Unfortunately due to a range of pressures, running of the practice with the present funding stream has become impossible.",2,2,0,3,0,4,1.0925728904877776,0.34285714285714286,0.8765397071838379,5.215960502624512,0.12328600883483887
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".","""The partners sought support from NHS Ayrshire and Arran; however, there were not sufficient resources to sustain the practice in its current form.""",1,0,3,2,7,5,1.207973968740071,0.15384615384615383,0.8817576169967651,0.8484752178192139,0.05750465393066406
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".","Eddie Fraser, director for East Ayrshire Health and Social Care Partnership, said: ""We will work to ensure that patients continue to receive general medical services and if necessary will take over the running of the practice directly.""",0,3,4,4,4,0,1.065459197888491,0.1509433962264151,0.8700079917907715,1.3426769971847534,0.7027723789215088
xsum__train__39278711__pegasus-xsum__0,"A GP surgery in East Ayrshire has announced it is to close because of ""funding pressures"".","He added: ""GPs are compensated for the size of their practice list, their geographical area and the health demographic of their patients.""",0,6,8,8,3,7,0.9604953622984767,0.052631578947368425,0.8545920848846436,1.8534427881240845,-0.04174351692199707
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,"Dale Pryde, 20, admitted climbing over fencing before running towards Mr Wallace at Hampden Park.",2,4,12,4,4,0,1.0724388241544855,0.046511627906976744,0.8693473935127258,2.027420997619629,2.048727512359619
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,He also pled guilty to punching a Rangers fan and hitting another with a chair.,2,5,1,2,10,11,1.0493970053043333,0.32558139534883723,0.885306715965271,0.679253876209259,-0.0036025047302246094
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,"Pryde, of Greendykes, Edinburgh, was ordered to wear a tag for three months and carry out 250 hours of unpaid work.",2,6,8,11,5,1,1.0204454023722735,0.12244897959183672,0.8401620984077454,2.0176289081573486,0.4969750642776489
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,"Passing sentence at Glasgow Sheriff Court, sheriff Kenneth Hogg said he noted that Pryde was ""deeply remorseful"" although he said that his actions ""merited the jail"".",1,8,11,12,6,4,0.9591236885085563,0.07407407407407408,0.8366695642471313,1.421342134475708,0.05062460899353027
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,"He added: ""A footballer, no matter which team they play for, does not go on to a pitch to enable somebody at a later stage to run on and attempt to assault them - that's lunacy.""",0,11,4,8,3,2,0.7577475225888801,0.21875000000000003,0.8583531379699707,3.161501884460449,0.17064440250396729
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,The court had heard how Pryde assaulted Jordan Gilmour by punching him on the head after the match that saw Hibs beat Rangers 3-2.,0,0,3,1,8,5,1.4523354606696273,0.2641509433962264,0.8880765438079834,1.0005143880844116,0.044377923011779785
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,Pryde also admitted assaulting Megan Boyd by hitting her on the body with a chair during the same incident.,0,1,5,9,12,6,1.2227467929409523,0.1702127659574468,0.8577342629432678,0.512454628944397,0.015341877937316895
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,"Defence lawyer Susan Walker said: ""He's a Hibs supporter, he was overtaken by the occasion and behaved completely inappropriately. He completely accepts that.""",1,10,6,6,7,7,0.762388939980892,0.15384615384615383,0.8628630638122559,1.1523431539535522,0.008107423782348633
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,"She told the court Pryde drank too much and had ""experimented with cocaine"" at the time.",0,2,7,7,9,9,1.1397900210007261,0.13636363636363635,0.8583556413650513,0.766944944858551,0.001779794692993164
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,"Ms Walker said: ""He appears to have expressed genuine remorse and shame about his behaviour.""",0,12,10,10,11,8,0.6351443932478353,0.09302325581395349,0.845791757106781,0.5771279335021973,0.005390048027038574
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,Thousands of Hibs fans jumped the barriers at the final whistle after their team won its first Scottish Cup Final in 114 years.,1,9,2,3,2,3,0.8313181484592672,0.3137254901960784,0.880374014377594,5.41597843170166,0.09192943572998047
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,A number of Rangers fans also came on to the pitch.,0,3,0,0,0,10,1.0971238007722564,0.358974358974359,0.9050156474113464,6.622707366943359,-0.00029015541076660156
xsum__train__39446695__pegasus-xsum__0,A Hibs fan who ran on to the pitch and tried to punch Rangers player Lee Wallace after the Scottish Cup Final has been given a community sentence.,More than 100 people have since been arrested and charged.,0,7,9,5,1,12,1.0,0.10526315789473682,0.865034282207489,5.644781589508057,-0.028012633323669434
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"The advert for its invisible deodorant range said ""white is purity"" across an image of a woman.",2,10,3,4,5,0,0.72609208947636,0.18750000000000003,0.8650493025779724,1.0140373706817627,0.3458348512649536
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"It was posted on the firm's Facebook page, geographically aimed at its followers in the Middle East. Nivea accepted the post was ""misleading"".",1,1,0,1,6,1,1.3711086838076794,0.2051282051282051,0.8779826164245605,0.9880996942520142,0.33786332607269287
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"Many on social media complained the post was racist, but it was also widely-shared among alt-right users.",2,2,4,2,4,3,1.1585581912006562,0.17647058823529413,0.8764545321464539,1.106745719909668,0.11301624774932861
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"The advert on the Nivea Facebook page (since deleted) was posted alongside the caption: ""Keep it clean, keep it bright. Don't let anything ruin it.""",1,3,2,3,10,5,1.1383909111233999,0.1951219512195122,0.8707481622695923,0.647804319858551,0.03748750686645508
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"The post was directed at its audience in the Middle East, although the company has 19 million fans globally on its page.",0,6,8,8,1,6,0.9833034383405692,0.10810810810810811,0.8609170913696289,3.0749850273132324,0.030516862869262695
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,Many on social media complained about the post's racist connotations.,2,8,10,0,11,4,0.8136614523111645,0.07692307692307691,0.8850156664848328,0.5223543047904968,0.07210814952850342
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"But it was also picked up by alt-right social media accounts who trolled the Nivea account with comments, including of Hitler and Pepe the frog, who was branded a hate symbol last year.",1,5,5,7,3,11,1.0549390539052232,0.163265306122449,0.8637464642524719,1.1428186893463135,-0.07553434371948242
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"One alt-right account said: ""#Nivea: the official moisturizer/anti-perspirant of the #AltRight.""",1,4,6,9,7,10,1.0568220755821969,0.1379310344827586,0.8577012419700623,0.8045950531959534,-0.04680335521697998
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"A spokesperson for Nivea's owners Beiersdorf said: ""There have been concerns risen about ethnic discrimination due to a post about NIVEA Deodorant Invisible for Black & White on our NIVEA Middle East Facebook page.",2,0,11,5,9,8,1.5044786019098426,0.04081632653061225,0.8647971153259277,0.6644814610481262,-0.029544353485107422
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"""We are deeply sorry to anyone who may take offense to this specific post. After realizing that the post is misleading, it was immediately withdrawn.",2,7,1,6,0,2,0.8292887968611161,0.2,0.8643571138381958,3.176070213317871,0.17784631252288818
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"""Diversity and equal opportunity are crucial values of NIVEA: The brand represents diversity, tolerance, and equal opportunity.",1,9,7,10,8,9,0.7839635064651765,0.125,0.8544294238090515,0.8021433353424072,-0.04240703582763672
xsum__test__39489967__pegasus-xsum__0,German cosmetics firm Nivea has withdrawn an advert after it was accused of being racist.,"""We value difference. Direct or indirect discrimination must be ruled out in all decisions by, and in all areas of our activities.""",0,11,9,11,2,7,0.5793931990166241,0.10810810810810811,0.840672492980957,3.0558648109436035,0.012171626091003418
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,The Tories won 37 of 64 seats to claim a majority and wipe out Labour's 22-seat majority from 2013.,2,3,5,4,4,0,1.0445647227304666,0.13333333333333333,0.8710002303123474,0.7034926414489746,0.43280911445617676
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,"Labour picked up 24 seats this time around, the Liberal Democrats won three and UKIP finished with none.",0,0,6,6,8,10,1.0868972483063464,0.07407407407407407,0.8652260303497314,0.2362705022096634,-0.039107680320739746
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,"Towns where seats turned from red to blue included Swadlincote, Matlock, Glossop, Buxton, Ripley, Belper and Ilkeston.",0,4,8,10,0,7,1.038634539082105,0.0,0.8269909024238586,2.738281488418579,-0.010550618171691895
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,Turnout was 38%.,0,5,9,9,10,6,1.0,0.0,0.8368422389030457,0.04888303577899933,-0.007957696914672852
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,Election 2017: Full results from across England,0,10,10,7,9,5,0.7816683855616483,0.0,0.8526774048805237,0.06737694889307022,-0.0038977861404418945
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,"Conservative leader Barry Lewis described the result as ""brilliant"".",1,6,3,5,7,8,1.0,0.2222222222222222,0.8669961094856262,0.2842068076133728,-0.011546134948730469
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,"""We didn't think at this point in the electoral cycle we'd be taking control of Derbyshire County Council,"" he said.",2,9,0,0,1,1,0.9162011933401971,0.3870967741935484,0.919700562953949,2.5959885120391846,0.29322147369384766
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,"""We fought a really good campaign on local issues and I think that's really helped. We got our manifesto out early and really hit the doorsteps.""",0,7,7,8,6,4,1.0,0.05555555555555555,0.8477910161018372,0.5689040422439575,0.001740097999572754
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,This was Labour's last stand - its last county council to be defended in England. And its defences have proven to be weak.,0,8,4,3,5,9,0.9979285543682005,0.18750000000000003,0.8780532479286194,0.5935545563697815,-0.03165459632873535
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,"The Conservatives have won across the south and centre of the county - in places like Heanor, Ilkeston and Ripley.",0,2,1,2,2,3,1.059879679132531,0.35714285714285715,0.880273163318634,2.3274855613708496,0.019888877868652344
xsum__test__39815411__pegasus-xsum__0,The Conservatives have taken control of Derbyshire County Council.,They've also taken seats off the Lib Dems. And it was a bad night too for UKIP - their share of the vote in Derbyshire collapsed.,0,1,2,1,3,2,1.0742256774785117,0.2285714285714286,0.8973890542984009,0.8355557322502136,0.030094504356384277
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.",Trudy Taylor was employed as an agency social worker for Lincolnshire County Council until 2015.,1,1,8,9,9,2,1.2904676494205416,0.10810810810810811,0.856083869934082,0.5062499642372131,0.09554088115692139
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.",A tribunal heard she was asked to visit a family where there had been an alleged domestic violence incident between the parents.,2,9,3,0,4,3,0.8674848349954696,0.3181818181818182,0.8838236927986145,1.6520613431930542,0.06746804714202881
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.",The Health and Care Professions Tribunal Service was told she never made the visits.,3,10,7,6,7,1,0.8263416207011797,0.1111111111111111,0.8599460124969482,1.0937258005142212,0.11114895343780518
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.",Read more about this and other stories from across Lincolnshire,0,13,13,13,11,6,0.6183080901423751,0.0,0.7851218581199646,0.2298440933227539,0.011948466300964355
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.","Social services were asked to make an assessment of the family in January 2015 after an incident between the parents, the tribunal heard.",0,8,5,2,8,5,0.9854017336326041,0.22222222222222224,0.879754364490509,0.758672833442688,0.0214463472366333
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.","Ms Taylor, who had been a social worker for 10 years, was assigned the case.",2,0,2,4,2,10,1.4487931272711634,0.3243243243243243,0.8697775602340698,3.680809497833252,-0.0024298429489135742
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.","She recorded visiting the parents and the children at their schools, setting out statements allegedly made by the children and reporting on their demeanour.",0,11,6,5,6,7,0.666106886757099,0.17391304347826086,0.8599519729614258,1.4103615283966064,0.006127715110778809
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.","In March 2015 the case was transferred to another social worker, witness 1, who visited the family.",0,6,0,3,10,11,1.0401326929252515,0.358974358974359,0.8765510320663452,0.43569615483283997,-0.0059893131256103516
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.",He said the family had made it clear they had not been visited and he then contacted the children's school who also said they had no records of Ms Taylor seeing the children there.,1,3,4,10,5,9,1.2053472509533434,0.2456140350877193,0.8547927141189575,1.468457818031311,0.001053929328918457
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.","He then informed his line manager, witness 2, who confronted Ms Taylor.",0,4,12,11,13,13,1.1544725549512223,0.05882352941176471,0.8485583662986755,0.11529713124036789,-0.01756429672241211
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.","She said Ms Taylor said she could not remember the visits and described her as appearing flustered, going red and changing the subject.",0,5,10,12,3,4,1.0457497509491627,0.08888888888888888,0.8475540280342102,1.669064998626709,0.03684127330780029
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.",Ms Taylor was suspended by her agency shortly afterwards.,1,2,11,8,12,8,1.2109711320246914,0.06451612903225805,0.8564445376396179,0.1957188844680786,0.003599882125854492
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.",She did not appear at the hearing on 8 May but had denied the allegations in an email in February 2016.,0,7,9,7,1,12,1.0,0.09302325581395349,0.8568618893623352,5.257110118865967,-0.010555744171142578
xsum__validation__39949052__pegasus-xsum__0,"A social worker who ""did the risk of harm to vulnerable children"" by failing to visit a family has been struck off.","The panel determined the misconduct, ""involving as it did the risk of harm to vulnerable children"", meant the only sanction was to strike her name from the profession's register.",3,12,1,1,0,0,0.6404226752759277,0.34615384615384615,0.8831155896186829,7.52692985534668,4.597585201263428
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.","Former party leader Nick Clegg called her comments ""utter cheek"".",1,9,9,6,8,0,0.7754458371357459,0.0,0.8545793890953064,0.914463996887207,1.2788126468658447
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.","""It is Theresa May's extreme version of Brexit which will cause real damage to the NHS,"" he added.",2,0,1,0,6,9,1.1847981501046312,0.2916666666666667,0.8893136978149414,1.5941390991210938,-0.022968173027038574
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.",The prime minister gave a speech earlier on Tuesday in which she stressed that she was the best person to lead talks on leaving the EU.,0,5,6,2,1,5,1.0,0.18181818181818185,0.8715131878852844,6.799068450927734,0.05694162845611572
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.","She also told the audience in Wolverhampton: ""If we don't make a success of Brexit, we won't have the financial means to fund the public services on which we all rely.",1,2,3,4,4,2,1.1174124097778235,0.2580645161290323,0.8696463704109192,1.93361496925354,0.1526585817337036
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.","""Our National Health Service - the institution which is there for us at the most difficult times - needs us to make a success of Brexit to ensure we can afford to provide it with the resources it needs for the future.""",2,3,8,8,5,3,1.046212025731805,0.14492753623188406,0.8474147319793701,1.9053215980529785,0.06445443630218506
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.","Mr Clegg responded: ""By insisting on dragging the UK out of the single market, she has chosen a UKIP-style version of Brexit which is already causing a squeeze on public services.""",1,1,2,3,2,4,1.1233089842423634,0.26229508196721313,0.8698290586471558,3.8239736557006836,0.06442391872406006
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.","""It's time she came clean that the risks are all of her own making. It is her choice to take this country in a dangerous and damaging direction.""",2,6,0,1,3,1,1.0,0.41379310344827586,0.8829107284545898,3.322740077972412,1.1391992568969727
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.","The Conservatives have promised increases in NHS spending in real terms reaching Â£8bn extra per year by 2022-23, while Labour has pledged Â£30bn in extra funding over the next parliament.",0,7,4,9,7,8,0.8865870541750731,0.19999999999999998,0.8356565237045288,1.207292914390564,-0.014880061149597168
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.",The Lib Dems have committed to adding 1p in the pound on income tax to raise Â£6bn for NHS and social care services.,2,8,5,7,0,7,0.8351558856888688,0.19230769230769232,0.8508050441741943,11.062576293945312,0.006079196929931641
xsum__test__40099523__pegasus-xsum__0,"Theresa May has been accused of ""taking this country in a dangerous and damaging direction"" by the Liberal Democrats after she said the NHS would suffer if Brexit failed.","They are also arguing for a referendum on the eventual Brexit deal, unlike Labour or the Conservatives.",1,4,7,5,9,6,1.0310796531436839,0.17391304347826086,0.8661965131759644,0.43680810928344727,0.006443142890930176
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","David Clark, 55, fell while at a property in Brighton in September 2014 and died in hospital a month later.",2,6,7,6,7,2,0.9567424182454931,0.13636363636363635,0.8591271638870239,1.0737361907958984,0.27570009231567383
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","Millionaire businessman Michael Holland, owner of a renovation company, and site foreman Grant Oakes deny manslaughter.",0,9,10,9,10,3,0.8781781681381533,0.1,0.8543828725814819,0.5386592149734497,0.2620391845703125
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.",Jurors at Lewes Crown Court heard they also face health and safety charges.,0,5,9,7,11,6,0.9947366405806164,0.10810810810810811,0.8583859801292419,0.3234051764011383,0.023186922073364258
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","Mr Clark, who was carrying a load of between 20 and 30kg at the time, fell 4.5 metres when a plank he was standing on snapped.",0,8,4,8,0,4,0.8787479990263517,0.19607843137254902,0.8568156361579895,6.067649841308594,0.1534419059753418
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","The scaffolding board was placed to bridge a void on one of the upper floors of the building in Stanmer Park, the court heard.",2,2,0,1,2,11,1.1435038952117997,0.3333333333333333,0.8878697752952576,5.23898983001709,-0.010816812515258789
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","Defence lawyer for Mr Oakes, Craig Rush QC, urged jurors to ""ignore"" the unsecured ladders and the lack of guard rails on the site in his closing statement.",0,10,6,10,4,12,0.869842792937297,0.15384615384615383,0.8498803377151489,2.05914044380188,-0.047931551933288574
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","""The accident happened because Dave Clark chose to place a scaffolding board across a void,"" he added.",0,0,2,0,6,1,1.375343798766956,0.2926829268292683,0.8926424384117126,1.4021188020706177,0.6454336643218994
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","""The board had almost completely been cut through. He chose to walk across that scaffold board.",0,11,3,5,8,5,0.8523451827827577,0.25,0.8636730909347534,0.9122278094291687,0.0515669584274292
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","""In circumstances where he didn't need to go across the void and when his friend had warned him against it.""",2,7,1,4,5,0,0.8914758120380516,0.3111111111111111,0.8649150133132935,1.5094311237335205,1.2279083728790283
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","Earlier in the trial, the court heard a site visit from a health and safety inspector in 2013 raised issues with the way work was being carried out.",0,4,5,2,9,10,1.118462828650114,0.1923076923076923,0.874365508556366,0.8642123341560364,0.0016148090362548828
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","Mr Holland, of Kings Road, Brighton, and Mr Oakes have pleaded guilty to failing to discharge duty under the Health and Safety at Work Act, regarding subcontractors working at height.",0,1,11,11,1,9,1.2079734791585697,0.037037037037037035,0.8472996950149536,5.324507236480713,0.0022422075271606445
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.","Mr Oakes, of Elm Drive, Hove, has pleaded not guilty to a further charge of failures of health and safety in the work place.",0,3,8,12,3,7,1.1313748021714185,0.125,0.8458348512649536,2.3790388107299805,0.015106439590454102
xsum__validation__40194767__pegasus-xsum__0,"A scaffolder who fell to his death on a building site had been warned against putting scaffolding across a void, a court has heard.",The trial continues.,0,12,12,3,12,8,0.7012721822923906,0.0,0.872422456741333,0.3068835735321045,0.00570833683013916
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"The carrier reported a pre-tax loss of £19.9m in the year to 31 March, despite revenues rising 13.4% to £707.4m.",3,12,3,10,4,1,0.704757418209386,0.1904761904761905,0.8641732931137085,1.4983360767364502,0.9056460857391357
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,Flybe said it would start to reduce the size of its fleet after it saw slowing growth in consumer demand.,2,1,6,1,9,8,1.412515315088896,0.15789473684210525,0.90095055103302,0.700802206993103,-0.016913175582885742
xsum__validation__40198727__pegasus-xsum__0,Flybe has reported a full-year loss after being hit by over-capacity and a major IT upgrade.,"However, it insisted the current year was going well and efforts to turn a profit again were well underway.",0,9,2,3,8,4,0.8029855423425252,0.21621621621621623,0.8818642497062683,0.9084738492965698,0.025177001953125
